"species","variable","permutation","score"
"T. ledebourii","bio9",77,0.0598261215286616
"T. ledebourii","bio9",78,0.0598041501577358
"T. ledebourii","bio9",79,0.0586905264177926
"T. ledebourii","bio9",80,0.0601352018518504
"T. ledebourii","bio9",81,0.0595232194702577
"T. ledebourii","bio9",82,0.0572498568493497
"T. ledebourii","bio9",83,0.0583166063675067
"T. ledebourii","bio9",84,0.0596795208263404
"T. ledebourii","bio9",85,0.0604934627794551
"T. ledebourii","bio9",86,0.0580920570208887
"T. ledebourii","bio9",87,0.0593707831700402
"T. ledebourii","bio9",88,0.0593487942946627
"T. ledebourii","bio9",89,0.0578496872036147
"T. ledebourii","bio9",90,0.0566209151864034
"T. ledebourii","bio9",91,0.0591500701506235
"T. ledebourii","bio9",92,0.0580384162412625
"T. ledebourii","bio9",93,0.0580508588498239
"T. ledebourii","bio9",94,0.0601168934758917
"T. ledebourii","bio9",95,0.0590461897560048
"T. ledebourii","bio9",96,0.0583505674802698
"T. ledebourii","bio9",97,0.0580970572267637
"T. ledebourii","bio9",98,0.0593938644796106
"T. ledebourii","bio9",99,0.0610508596427841
"T. ledebourii","bio9",100,0.0594242979930834
"T. ledebourii","bio12",1,0.434251392651666
"T. ledebourii","bio12",2,0.428610077787533
"T. ledebourii","bio12",3,0.435976544106128
"T. ledebourii","bio12",4,0.433240866342606
"T. ledebourii","bio12",5,0.428212777137056
"T. ledebourii","bio12",6,0.440128529106939
"T. ledebourii","bio12",7,0.438694816328114
"T. ledebourii","bio12",8,0.433244073145501
"T. ledebourii","bio12",9,0.430225341091947
"T. ledebourii","bio12",10,0.427703743455715
"T. ledebourii","bio12",11,0.438357743810065
"T. ledebourii","bio12",12,0.439747013375187
"T. ledebourii","bio12",13,0.436883510477545
"T. ledebourii","bio12",14,0.431630473703279
"T. ledebourii","bio12",15,0.429919282828425
"T. ledebourii","bio12",16,0.435090087868328
"T. ledebourii","bio12",17,0.439082749236711
"T. ledebourii","bio12",18,0.431898307760485
"T. ledebourii","bio12",19,0.423812546780279
"T. ledebourii","bio12",20,0.426351084898186
"T. ledebourii","bio12",21,0.426199800405758
"T. ledebourii","bio12",22,0.435536223787787
"T. ledebourii","bio12",23,0.439871049231048
"T. ledebourii","bio12",24,0.433255745429902
"T. ledebourii","bio12",25,0.419607734283252
"T. ledebourii","bio12",26,0.4228606042162
"T. ledebourii","bio12",27,0.433963708577918
"T. ledebourii","bio12",28,0.435586644749742
"T. ledebourii","bio12",29,0.434045721303683
"T. ledebourii","bio12",30,0.429679420239403
"T. ledebourii","bio12",31,0.427731828629576
"T. ledebourii","bio12",32,0.430096416909076
"T. ledebourii","bio12",33,0.434414098918864
"T. ledebourii","bio12",34,0.439674397273495
"T. ledebourii","bio12",35,0.42939928286956
"T. ledebourii","bio12",36,0.427321133951519
"T. ledebourii","bio12",37,0.4328956976768
"T. ledebourii","bio12",38,0.426163928736379
"T. ledebourii","bio12",39,0.424435082874701
"T. ledebourii","bio12",40,0.427517853677156
"T. ledebourii","bio12",41,0.428420611040921
"T. ledebourii","bio12",42,0.428932059898376
"T. ledebourii","bio12",43,0.438694993102147
"T. ledebourii","bio12",44,0.42650107160932
"T. ledebourii","bio12",45,0.433586499239248
"T. ledebourii","bio12",46,0.431653934984708
"T. ledebourii","bio12",47,0.430906311897635
"T. ledebourii","bio12",48,0.433617933521393
"T. ledebourii","bio12",49,0.422888231873788
"T. ledebourii","bio12",50,0.433620356275865
"T. ledebourii","bio12",51,0.442659164081864
"T. ledebourii","bio12",52,0.431967577025408
"T. ledebourii","bio12",53,0.433381760858245
"T. ledebourii","bio12",54,0.437781944781776
"T. ledebourii","bio12",55,0.424787869981521
"T. ledebourii","bio12",56,0.433839141507324
"T. ledebourii","bio12",57,0.427049413769639
"T. ledebourii","bio12",58,0.429890492459003
"T. ledebourii","bio12",59,0.439029300490802
"T. ledebourii","bio12",60,0.435668424804844
"T. ledebourii","bio12",61,0.423988879806724
"T. ledebourii","bio12",62,0.443929326379824
"T. ledebourii","bio12",63,0.43226763022503
"T. ledebourii","bio12",64,0.43818710207359
"T. ledebourii","bio12",65,0.430626528152166
"T. ledebourii","bio12",66,0.428542049771294
"T. ledebourii","bio12",67,0.427902893327673
"T. ledebourii","bio12",68,0.437803267170881
"T. ledebourii","bio12",69,0.427783129737272
"T. ledebourii","bio12",70,0.430403121834005
"T. ledebourii","bio12",71,0.436819152288096
"T. ledebourii","bio12",72,0.431085221085504
"T. ledebourii","bio12",73,0.422445647919871
"T. ledebourii","bio12",74,0.438972137834065
"T. ledebourii","bio12",75,0.426656831293163
"T. ledebourii","bio12",76,0.421868738231232
"T. ledebourii","bio12",77,0.42740012069163
"T. ledebourii","bio12",78,0.42686047514998
"T. ledebourii","bio12",79,0.431629693448379
"T. ledebourii","bio12",80,0.434828029578249
"T. ledebourii","bio12",81,0.434984970660515
"T. ledebourii","bio12",82,0.439307487394836
"T. ledebourii","bio12",83,0.432197740227507
"T. ledebourii","bio12",84,0.439984250714317
"T. ledebourii","bio12",85,0.424677675634641
"T. ledebourii","bio12",86,0.429084415967196
"T. ledebourii","bio12",87,0.420737307472201
"T. ledebourii","bio12",88,0.421235653798986
"T. ledebourii","bio12",89,0.436239635404458
"T. ledebourii","bio12",90,0.437004339824357
"T. ledebourii","bio12",91,0.420998836264774
"T. ledebourii","bio12",92,0.442097728670444
"T. ledebourii","bio12",93,0.426258034790442
"T. ledebourii","bio12",94,0.431645657395198
"T. ledebourii","bio12",95,0.420512188344908
"T. ledebourii","bio12",96,0.43569375398133
"T. ledebourii","bio12",97,0.432535121311984
"T. ledebourii","bio12",98,0.438987834526437
"T. ledebourii","bio12",99,0.428501736069101
"T. ledebourii","bio12",100,0.432122397154489
"T. ledebourii","bio14",1,0.240430774534117
"T. ledebourii","bio14",2,0.241472948902817
"T. ledebourii","bio14",3,0.237803918456275
"T. ledebourii","bio14",4,0.237220563271177
"T. ledebourii","bio14",5,0.239876029539634
"T. ledebourii","bio14",6,0.243966844423511
"T. ledebourii","bio14",7,0.237841474392862
"T. ledebourii","bio14",8,0.234491466332153
"T. ledebourii","bio14",9,0.241877266783949
"T. ledebourii","bio14",10,0.237511462050814
"T. ledebourii","bio14",11,0.232866927881329
"T. ledebourii","bio14",12,0.238989831287569
"T. ledebourii","bio14",13,0.243155952859814
"T. ledebourii","bio14",14,0.234383022510874
"T. ledebourii","bio14",15,0.234441188995049
"T. ledebourii","bio14",16,0.23585538587204
"T. ledebourii","bio14",17,0.23908747683452
"T. ledebourii","bio14",18,0.238175240882356
"T. ledebourii","bio14",19,0.236886960928701
"T. ledebourii","bio14",20,0.238224974714974
"T. ledebourii","bio14",21,0.237087417259844
"T. ledebourii","bio14",22,0.241688592773427
"T. ledebourii","bio14",23,0.246168845325834
"T. ledebourii","bio14",24,0.248307301211612
"T. ledebourii","bio14",25,0.244141106989099
"T. ledebourii","bio14",26,0.237689466896105
"T. ledebourii","bio14",27,0.238270418302607
"T. ledebourii","bio14",28,0.238733430392469
"T. ledebourii","bio14",29,0.240382369292296
"T. ledebourii","bio14",30,0.23923197147522
"T. ledebourii","bio14",31,0.237560148182691
"T. ledebourii","bio14",32,0.236451276598744
"T. ledebourii","bio14",33,0.232906562601696
"T. ledebourii","bio14",34,0.240141872638843
"T. ledebourii","bio14",35,0.247686719594767
"T. ledebourii","bio14",36,0.232554321446298
"T. ledebourii","bio14",37,0.231865290317934
"T. ledebourii","bio14",38,0.240391255040032
"T. ledebourii","bio14",39,0.236897449130879
"T. ledebourii","bio14",40,0.23824317830581
"T. ledebourii","bio14",41,0.238811893545745
"T. ledebourii","bio14",42,0.243027618013291
"T. ledebourii","bio14",43,0.243099391565901
"T. ledebourii","bio14",44,0.241992094796846
"T. ledebourii","bio14",45,0.239069484199106
"T. ledebourii","bio14",46,0.235657618450083
"T. ledebourii","bio14",47,0.241669454618189
"T. ledebourii","bio14",48,0.22851736334481
"T. ledebourii","bio14",49,0.24025779158391
"T. ledebourii","bio14",50,0.24338340577761
"T. ledebourii","bio14",51,0.240066583338767
"T. ledebourii","bio14",52,0.2444197366293
"T. ledebourii","bio14",53,0.247733965515025
"T. ledebourii","bio14",54,0.237716446872347
"T. ledebourii","bio14",55,0.236346158791341
"T. ledebourii","bio14",56,0.241255511914283
"T. ledebourii","bio14",57,0.239436825861308
"T. ledebourii","bio14",58,0.232219304242058
"T. ledebourii","bio14",59,0.237249408305059
"T. ledebourii","bio14",60,0.240066007515859
"T. ledebourii","bio14",61,0.233377781921864
"T. ledebourii","bio14",62,0.239738497984591
"T. ledebourii","bio14",63,0.240655151286036
"T. ledebourii","bio14",64,0.239220027409248
"T. ledebourii","bio14",65,0.239707788925447
"T. ledebourii","bio14",66,0.232561749880982
"T. ledebourii","bio14",67,0.240975441298655
"T. ledebourii","bio14",68,0.233521503538002
"T. ledebourii","bio14",69,0.226902329114266
"T. ledebourii","bio14",70,0.243982830573331
"T. ledebourii","bio14",71,0.240468002255601
"T. ledebourii","bio14",72,0.239619560180643
"T. ledebourii","bio14",73,0.236210986231694
"T. ledebourii","bio14",74,0.244535143989934
"T. ledebourii","bio14",75,0.241770215644394
"T. ledebourii","bio14",76,0.241533074834819
"T. ledebourii","bio14",77,0.234697446382771
"T. ledebourii","bio14",78,0.234353707583847
"T. ledebourii","bio14",79,0.238554923765055
"T. ledebourii","bio14",80,0.232901895901704
"T. ledebourii","bio14",81,0.242642348639742
"T. ledebourii","bio14",82,0.240346966435186
"T. ledebourii","bio14",83,0.234414540147472
"T. ledebourii","bio14",84,0.239331931986655
"T. ledebourii","bio14",85,0.228815751809348
"T. ledebourii","bio14",86,0.233637060971076
"T. ledebourii","bio14",87,0.231199907806145
"T. ledebourii","bio14",88,0.235957178185325
"T. ledebourii","bio14",89,0.248618792038456
"T. ledebourii","bio14",90,0.242522752817529
"T. ledebourii","bio14",91,0.240548064925431
"T. ledebourii","bio14",92,0.240533496686438
"T. ledebourii","bio14",93,0.236567397519
"T. ledebourii","bio14",94,0.242292971994765
"T. ledebourii","bio14",95,0.231411491107769
"T. ledebourii","bio14",96,0.243646516909117
"T. ledebourii","bio14",97,0.235772575675478
"T. ledebourii","bio14",98,0.229297854444923
"T. ledebourii","bio14",99,0.23308655492813
"T. ledebourii","bio14",100,0.232696491257699
"T. ledebourii","bio15",1,0.00825307936354291
"T. ledebourii","bio15",2,0.00846201882994113
"T. ledebourii","bio15",3,0.00812415119644039
"T. ledebourii","bio15",4,0.00837360457046243
"T. ledebourii","bio15",5,0.00816273246056554
"T. ledebourii","bio15",6,0.00815331472288472
"T. ledebourii","bio15",7,0.00818010552310178
"T. ledebourii","bio15",8,0.00815094843166608
"T. ledebourii","bio15",9,0.0083488021507595
"T. ledebourii","bio15",10,0.00826242443687564
"T. ledebourii","bio15",11,0.0084128704538875
"T. ledebourii","bio15",12,0.00818924924395514
"T. ledebourii","bio15",13,0.00832390851867826
"T. ledebourii","bio15",14,0.00831559709849194
"T. ledebourii","bio15",15,0.00842090517149918
"T. ledebourii","bio15",16,0.00834684013170039
"T. ledebourii","bio15",17,0.00842310690046355
"T. ledebourii","bio15",18,0.00833317060676375
"T. ledebourii","bio15",19,0.00805591618802703
"T. ledebourii","bio15",20,0.00837483944249107
"T. ledebourii","bio15",21,0.00829705836347405
"T. ledebourii","bio15",22,0.00818027680486144
"T. ledebourii","bio15",23,0.00821920361612427
"T. ledebourii","bio15",24,0.00814537668787352
"T. ledebourii","bio15",25,0.00818828915820058
"T. ledebourii","bio15",26,0.00819104824674111
"T. ledebourii","bio15",27,0.00844518747553746
"T. ledebourii","bio15",28,0.00821204612830173
"T. ledebourii","bio15",29,0.00807521785192988
"T. ledebourii","bio15",30,0.00831805141887865
"T. ledebourii","bio15",31,0.00844031166526804
"T. ledebourii","bio15",32,0.00808445199021657
"T. ledebourii","bio15",33,0.00818703311992597
"T. ledebourii","bio15",34,0.00812259581994457
"T. ledebourii","bio15",35,0.00833062562539044
"T. ledebourii","bio15",36,0.0081558706113759
"T. ledebourii","bio15",37,0.00826681490795278
"T. ledebourii","bio15",38,0.00833741045861791
"T. ledebourii","bio15",39,0.00812675621529968
"T. ledebourii","bio15",40,0.00817394854818199
"T. ledebourii","bio15",41,0.00826679032092659
"T. ledebourii","bio15",42,0.00809662714701764
"T. ledebourii","bio15",43,0.00829362026412683
"T. ledebourii","bio15",44,0.00828585066030507
"T. ledebourii","bio15",45,0.00812009769007171
"T. ledebourii","bio15",46,0.00816180181710202
"T. ledebourii","bio15",47,0.00813853699682532
"T. ledebourii","bio15",48,0.00792631267906141
"T. ledebourii","bio15",49,0.00818801846592276
"T. ledebourii","bio15",50,0.00801827228112129
"T. ledebourii","bio15",51,0.0083165318288998
"T. ledebourii","bio15",52,0.00801597155677014
"T. ledebourii","bio15",53,0.00812160323588906
"T. ledebourii","bio15",54,0.00824629130964594
"T. ledebourii","bio15",55,0.00816695358341835
"T. ledebourii","bio15",56,0.00840049899096451
"T. ledebourii","bio15",57,0.00818187806685877
"T. ledebourii","bio15",58,0.00841292049167985
"T. ledebourii","bio15",59,0.00808228470548744
"T. ledebourii","bio15",60,0.00838994532922721
"T. ledebourii","bio15",61,0.00816434261125798
"T. ledebourii","bio15",62,0.00830589751801092
"T. ledebourii","bio15",63,0.00818517819852982
"T. ledebourii","bio15",64,0.00830477766357407
"T. ledebourii","bio15",65,0.00827047264754832
"T. ledebourii","bio15",66,0.00825645985820844
"T. ledebourii","bio15",67,0.00813064399026031
"T. ledebourii","bio15",68,0.00825695005742411
"T. ledebourii","bio15",69,0.00823625091396685
"T. ledebourii","bio15",70,0.00821412586614734
"T. ledebourii","bio15",71,0.00813532108310999
"T. ledebourii","bio15",72,0.00816196517754053
"T. ledebourii","bio15",73,0.00831372027661603
"T. ledebourii","bio15",74,0.00828227702581241
"T. ledebourii","bio15",75,0.00815347659676424
"T. ledebourii","bio15",76,0.00816383439285984
"T. ledebourii","bio15",77,0.00824790805156417
"T. ledebourii","bio15",78,0.00823230345650472
"T. ledebourii","bio15",79,0.00816768294114945
"T. ledebourii","bio15",80,0.00828154352896115
"T. ledebourii","bio15",81,0.00818067027592184
"T. ledebourii","bio15",82,0.00831926381442605
"T. ledebourii","bio15",83,0.00839331238165586
"T. ledebourii","bio15",84,0.00839435272935074
"T. ledebourii","bio15",85,0.008473672665544
"T. ledebourii","bio15",86,0.00807664730997915
"T. ledebourii","bio15",87,0.00823120126223631
"T. ledebourii","bio15",88,0.00833645591490562
"T. ledebourii","bio15",89,0.00804695855177184
"T. ledebourii","bio15",90,0.0082604751024562
"T. ledebourii","bio15",91,0.0081123507646006
"T. ledebourii","bio15",92,0.00824682258565057
"T. ledebourii","bio15",93,0.00805798188396822
"T. ledebourii","bio15",94,0.00812259320832776
"T. ledebourii","bio15",95,0.00849053117375798
"T. ledebourii","bio15",96,0.0083117234916058
"T. ledebourii","bio15",97,0.00812704887993465
"T. ledebourii","bio15",98,0.00822334127848778
"T. ledebourii","bio15",99,0.00819957034918861
"T. ledebourii","bio15",100,0.00813334932962229
"T. ledebourii","elevation",1,0.288058016493041
"T. ledebourii","elevation",2,0.283906686066128
"T. ledebourii","elevation",3,0.276671096275926
"T. ledebourii","elevation",4,0.291455961970842
"T. ledebourii","elevation",5,0.282293630614759
"T. ledebourii","elevation",6,0.284362693023659
"T. ledebourii","elevation",7,0.283796541431904
"T. ledebourii","elevation",8,0.284892235068808
"T. ledebourii","elevation",9,0.284091788966618
"T. ledebourii","elevation",10,0.282950916876794
"T. ledebourii","elevation",11,0.286917395161555
"T. ledebourii","elevation",12,0.28716024415035
"T. ledebourii","elevation",13,0.287801773884324
"T. ledebourii","elevation",14,0.290284765598937
"T. ledebourii","elevation",15,0.282104309890589
"T. ledebourii","elevation",16,0.282801296161285
"T. ledebourii","elevation",17,0.296299793049752
"T. ledebourii","elevation",18,0.292885111545054
"T. ledebourii","elevation",19,0.285877497937546
"T. ledebourii","elevation",20,0.28373865265022
"T. ledebourii","elevation",21,0.285282644397958
"T. ledebourii","elevation",22,0.28274562987189
"T. ledebourii","elevation",23,0.283404578776434
"T. ledebourii","elevation",24,0.282469746369883
"T. ledebourii","elevation",25,0.284138147650232
"T. ledebourii","elevation",26,0.289573967451991
"T. ledebourii","elevation",27,0.290182697279408
"T. ledebourii","elevation",28,0.281375606965669
"T. ledebourii","elevation",29,0.283537330046561
